#UPS-spectrum

#Date/time: 	2018-03-26__18-49-40


#AK pressure: 	8,71E-9 	mbar
#Pass energy: 	15.0 	eV
#Volt. bias: 	-15.0 	V
#Volt. lens: 	-15.0 	V
#Step width: 	20.0 	meV
#Counttime: 	200.0 	ms
#Vor: 	16.0 	V
#Nach: 	5.0 	V
#slope: 	0.613 	V/s
#offset: 	-48.850 	V


#Slope: 	72.7 	mV/s
#Counttime: 	200.0 	ms




#E_k 	 cps 	 Ana 	 Hemi 	 Hemo 	 EP 	 Mt + 	 + meas


12,526	000210	-12,424	-11,439	-13,103	15,101	210	05
12,541	000213	-12,399	-11,410	-13,078	15,142	213	05
12,487	000208	-12,381	-11,395	-13,060	15,106	208	05
12,470	000212	-12,362	-11,377	-13,041	15,108	212	05
12,444	000214	-12,344	-11,358	-13,022	15,101	214	05
12,431	000209	-12,325	-11,339	-13,004	15,106	209	05
12,409	000208	-12,306	-11,321	-12,985	15,103	208	05
12,389	000216	-12,281	-11,295	-12,960	15,109	216	05
12,374	000207	-12,262	-11,276	-12,941	15,113	207	05
12,351	000206	-12,244	-11,258	-12,922	15,108	206	05
12,368	000207	-12,225	-11,235	-12,904	15,144	207	05
12,314	000209	-12,206	-11,220	-12,885	15,108	209	05
12,296	000235	-12,186	-11,201	-12,865	15,110	235	05
12,275	000216	-12,161	-11,175	-12,841	15,114	216	05
12,257	000214	-12,142	-11,157	-12,822	15,115	214	05
12,240	000206	-12,124	-11,138	-12,803	15,116	206	05
12,216	000222	-12,106	-11,120	-12,785	15,111	222	05
12,194	000213	-12,087	-11,101	-12,766	15,107	213	05
12,213	000214	-12,069	-11,078	-12,747	15,144	214	05
12,167	000213	-12,049	-11,063	-12,729	15,118	213	05
12,138	000212	-12,025	-11,039	-12,704	15,112	212	05
12,121	000216	-12,006	-11,020	-12,685	15,115	216	05
12,103	000210	-11,987	-11,001	-12,666	15,116	210	05
12,081	000210	-11,969	-10,983	-12,648	15,112	210	05
12,065	000209	-11,950	-10,964	-12,629	15,115	209	05
12,030	000213	-11,932	-10,948	-12,611	15,098	213	05
12,009	000211	-11,907	-10,922	-12,586	15,102	211	05
12,023	000208	-11,888	-10,900	-12,568	15,135	208	05
11,966	000220	-11,870	-10,886	-12,549	15,097	220	05
11,952	000230	-11,851	-10,867	-12,531	15,101	230	05
11,931	000213	-11,833	-10,848	-12,512	15,098	213	05
11,917	000225	-11,814	-10,829	-12,493	15,103	225	05
11,891	000244	-11,789	-10,805	-12,468	15,102	244	05
11,876	000242	-11,770	-10,786	-12,450	15,105	242	05
11,855	000238	-11,752	-10,768	-12,431	15,102	238	05
11,872	000234	-11,734	-10,745	-12,413	15,138	234	05
11,824	000243	-11,715	-10,730	-12,394	15,109	243	05
11,801	000253	-11,696	-10,711	-12,375	15,104	253	05
11,782	000243	-11,672	-10,686	-12,351	15,110	243	05
11,759	000254	-11,653	-10,668	-12,332	15,106	254	05
11,743	000233	-11,634	-10,649	-12,314	15,108	233	05
11,730	000239	-11,616	-10,630	-12,296	15,114	239	05
11,735	000223	-11,597	-10,608	-12,276	15,138	223	05
11,688	000206	-11,579	-10,593	-12,258	15,109	206	04
11,666	000238	-11,554	-10,568	-12,233	15,112	238	05
11,648	000238	-11,535	-10,550	-12,215	15,112	238	05
11,629	000204	-11,517	-10,531	-12,196	15,112	204	04
11,609	000253	-11,498	-10,513	-12,177	15,111	253	05
11,589	000215	-11,480	-10,494	-12,159	15,109	215	05
11,568	000207	-11,461	-10,476	-12,140	15,108	207	05
11,589	000218	-11,437	-10,447	-12,116	15,153	218	05
11,536	000208	-11,418	-10,432	-12,097	15,118	208	05
11,517	000219	-11,399	-10,413	-12,079	15,118	219	05
11,497	000213	-11,380	-10,394	-12,060	15,117	213	05
11,483	000208	-11,363	-10,376	-12,042	15,120	208	05
11,456	000212	-11,344	-10,358	-12,023	15,112	212	05
11,448	000214	-11,325	-10,338	-12,005	15,123	214	05
11,414	000211	-11,300	-10,314	-11,980	15,114	211	05
11,402	000214	-11,282	-10,295	-11,961	15,120	214	05
11,409	000206	-11,263	-10,274	-11,942	15,146	206	05
11,354	000213	-11,244	-10,259	-11,923	15,110	213	05
11,339	000213	-11,226	-10,240	-11,905	15,114	213	05
11,326	000210	-11,207	-10,221	-11,887	15,119	210	05
11,296	000212	-11,183	-10,196	-11,862	15,113	212	05
11,292	000213	-11,164	-10,177	-11,844	15,128	213	05
11,262	000214	-11,145	-10,159	-11,825	15,117	214	05
11,255	000213	-11,127	-10,140	-11,807	15,128	213	05
11,236	000215	-11,109	-10,121	-11,788	15,127	215	05
11,240	000215	-11,090	-10,100	-11,769	15,150	215	05
11,182	000213	-11,065	-10,079	-11,744	15,117	213	05
11,166	000210	-11,046	-10,060	-11,726	15,120	210	05
11,156	000214	-11,028	-10,041	-11,707	15,128	214	05
11,133	000210	-11,009	-10,023	-11,689	15,124	210	05
11,124	000212	-10,991	-10,003	-11,671	15,133	212	05
11,095	000215	-10,972	-9,985	-11,651	15,123	215	05
11,072	000211	-10,950	-9,961	-11,627	15,122	211	05
11,085	000213	-10,931	-9,939	-11,608	15,154	213	05
11,036	000213	-10,912	-9,923	-11,590	15,124	213	05
11,017	000209	-10,894	-9,905	-11,571	15,124	209	05
11,007	000209	-10,875	-9,885	-11,552	15,132	209	05
10,992	000218	-10,857	-9,866	-11,534	15,135	218	05
10,965	000225	-10,832	-9,842	-11,509	15,133	225	05
10,946	000225	-10,813	-9,823	-11,490	15,133	225	05
10,926	000224	-10,794	-9,804	-11,472	15,132	224	05
10,844	000226	-10,775	-9,786	-11,446	15,069	226	05
10,887	000206	-10,757	-9,768	-11,435	15,130	206	05
10,870	000207	-10,739	-9,749	-11,417	15,131	207	05
10,853	000223	-10,715	-9,724	-11,392	15,139	223	05
10,833	000223	-10,696	-9,706	-11,374	15,136	223	05
10,811	000215	-10,677	-9,688	-11,355	15,134	215	05
10,793	000215	-10,659	-9,669	-11,336	15,134	215	05
10,777	000215	-10,641	-9,651	-11,318	15,136	215	05
10,758	000251	-10,623	-9,633	-11,300	15,135	251	05
10,772	000222	-10,604	-9,610	-11,281	15,168	222	05
10,718	000215	-10,579	-9,589	-11,257	15,139	215	05
10,699	000215	-10,560	-9,571	-11,238	15,139	215	05
10,683	000216	-10,542	-9,552	-11,220	15,141	216	05
10,665	000214	-10,524	-9,533	-11,201	15,141	214	05
10,647	000225	-10,505	-9,514	-11,183	15,142	225	05
10,628	000251	-10,487	-9,496	-11,164	15,141	251	05
10,605	000215	-10,461	-9,471	-11,139	15,144	215	05
10,614	000247	-10,443	-9,449	-11,120	15,171	247	05
10,567	000251	-10,424	-9,434	-11,102	15,143	251	05
10,547	000231	-10,405	-9,415	-11,083	15,142	231	05
10,530	000216	-10,387	-9,396	-11,064	15,143	216	05
10,512	000216	-10,368	-9,377	-11,046	15,143	216	05
10,487	000215	-10,343	-9,353	-11,021	15,144	215	05
10,471	000214	-10,325	-9,334	-11,003	15,146	214	05
10,450	000212	-10,306	-9,316	-10,984	15,143	212	05
10,389	000217	-10,288	-9,297	-10,961	15,101	217	05
10,432	000214	-10,270	-9,279	-10,949	15,162	214	05
10,410	000220	-10,252	-9,260	-10,930	15,159	220	05
10,389	000215	-10,227	-9,235	-10,906	15,162	215	05
10,374	000213	-10,208	-9,217	-10,888	15,166	213	05
10,353	000206	-10,190	-9,198	-10,869	15,163	206	05
10,334	000213	-10,171	-9,180	-10,850	15,163	213	05
10,314	000214	-10,153	-9,161	-10,832	15,162	214	05
10,329	000215	-10,134	-9,139	-10,813	15,195	215	05
10,274	000205	-10,109	-9,117	-10,788	15,165	205	05
10,264	000213	-10,090	-9,098	-10,770	15,175	213	05
10,240	000215	-10,072	-9,080	-10,751	15,168	215	05
10,221	000215	-10,053	-9,061	-10,732	15,168	215	05
10,206	000206	-10,034	-9,043	-10,714	15,172	206	05
10,190	000214	-10,016	-9,024	-10,696	15,174	214	05
10,168	000213	-9,991	-8,999	-10,671	15,178	213	05
10,148	000209	-9,972	-8,980	-10,652	15,176	209	05
10,152	000213	-9,954	-8,958	-10,633	15,198	213	05
10,111	000214	-9,935	-8,943	-10,615	15,177	214	05
10,088	000215	-9,916	-8,924	-10,596	15,172	215	05
10,075	000206	-9,897	-8,906	-10,578	15,177	206	05
10,054	000214	-9,879	-8,887	-10,559	15,174	214	05
10,026	000206	-9,855	-8,862	-10,533	15,171	206	05
10,011	000216	-9,836	-8,843	-10,515	15,175	216	05
9,991	000209	-9,817	-8,824	-10,496	15,175	209	05
9,919	000221	-9,798	-8,805	-10,471	15,121	221	05
9,955	000215	-9,780	-8,787	-10,459	15,175	215	05
9,937	000213	-9,761	-8,768	-10,440	15,176	213	05
9,912	000209	-9,736	-8,743	-10,415	15,176	209	05
9,897	000215	-9,718	-8,724	-10,397	15,180	215	05
9,875	000214	-9,699	-8,706	-10,378	15,176	214	05
9,857	000208	-9,680	-8,687	-10,360	15,177	208	05
9,838	000212	-9,662	-8,669	-10,341	15,176	212	05
9,821	000226	-9,643	-8,650	-10,323	15,178	226	05
9,834	000223	-9,618	-8,622	-10,298	15,216	223	05
9,782	000214	-9,599	-8,606	-10,279	15,182	214	05
9,765	000226	-9,581	-8,588	-10,261	15,184	226	05
9,749	000224	-9,563	-8,570	-10,243	15,186	224	05
9,731	000230	-9,544	-8,551	-10,224	15,186	230	05
9,711	000245	-9,526	-8,533	-10,206	15,185	245	05
9,689	000204	-9,502	-8,508	-10,182	15,188	204	04
9,669	000205	-9,484	-8,490	-10,163	15,186	205	04
9,680	000225	-9,465	-8,468	-10,145	15,215	225	05
9,634	000250	-9,447	-8,453	-10,127	15,187	250	05
9,613	000242	-9,428	-8,435	-10,108	15,184	242	05
9,600	000245	-9,410	-8,416	-10,090	15,189	245	05
9,576	000204	-9,386	-8,392	-10,065	15,191	204	04
9,557	000205	-9,367	-8,373	-10,046	15,191	205	04
9,535	000243	-9,348	-8,354	-10,028	15,187	243	05
9,519	000239	-9,330	-8,335	-10,009	15,190	239	05
9,531	000246	-9,311	-8,314	-9,991	15,220	246	05
9,483	000214	-9,292	-8,298	-9,972	15,191	214	05
9,459	000213	-9,267	-8,273	-9,946	15,192	213	05
9,439	000238	-9,248	-8,254	-9,928	15,191	238	05
9,422	000243	-9,230	-8,235	-9,909	15,192	243	05
9,405	000246	-9,211	-8,216	-9,890	15,194	246	05
9,386	000233	-9,192	-8,198	-9,872	15,193	233	05
9,365	000217	-9,174	-8,179	-9,853	15,192	217	05
9,380	000212	-9,155	-8,157	-9,835	15,225	212	05
9,329	000214	-9,130	-8,136	-9,810	15,199	214	05
9,310	000206	-9,112	-8,117	-9,792	15,198	206	05
9,289	000215	-9,093	-8,099	-9,773	15,196	215	05
9,271	000215	-9,075	-8,080	-9,754	15,196	215	05
9,251	000215	-9,056	-8,062	-9,736	15,195	215	05
9,238	000211	-9,038	-8,043	-9,717	15,200	211	05
9,212	000212	-9,012	-8,017	-9,692	15,200	212	05
9,220	000213	-8,994	-7,996	-9,674	15,226	213	05
9,177	000213	-8,975	-7,980	-9,655	15,202	213	05
9,157	000206	-8,957	-7,962	-9,637	15,199	206	05
9,139	000215	-8,938	-7,943	-9,618	15,201	215	05
9,123	000215	-8,919	-7,924	-9,599	15,204	215	05
9,098	000214	-8,894	-7,899	-9,574	15,204	214	05
9,078	000213	-8,875	-7,880	-9,555	15,203	213	05
9,062	000214	-8,857	-7,862	-9,537	15,205	214	05
9,043	000211	-8,839	-7,843	-9,518	15,205	211	05
9,053	000212	-8,819	-7,821	-9,499	15,234	212	05
9,002	000215	-8,801	-7,806	-9,480	15,201	215	05
8,984	000214	-8,776	-7,781	-9,456	15,208	214	05
8,966	000215	-8,758	-7,762	-9,438	15,209	215	05
8,948	000215	-8,739	-7,744	-9,419	15,209	215	05
8,930	000216	-8,720	-7,725	-9,401	15,209	216	05
8,909	000212	-8,702	-7,707	-9,382	15,207	212	05
8,889	000210	-8,684	-7,688	-9,363	15,205	210	05
8,896	000212	-8,659	-7,660	-9,339	15,237	212	05
8,849	000206	-8,640	-7,644	-9,320	15,209	206	05
8,828	000214	-8,622	-7,626	-9,301	15,206	214	05
8,810	000205	-8,603	-7,607	-9,283	15,207	205	05
8,795	000208	-8,584	-7,588	-9,264	15,211	208	05
8,779	000215	-8,566	-7,570	-9,246	15,213	215	05
8,756	000215	-8,541	-7,545	-9,221	15,215	215	05
8,734	000214	-8,523	-7,527	-9,203	15,212	214	05
8,720	000215	-8,504	-7,508	-9,184	15,215	215	05
8,724	000211	-8,486	-7,487	-9,166	15,238	211	05
8,681	000214	-8,467	-7,471	-9,147	15,214	214	05
8,658	000223	-8,449	-7,452	-9,128	15,209	223	05
8,642	000229	-8,430	-7,433	-9,109	15,212	229	05
8,617	000215	-8,405	-7,409	-9,085	15,212	215	05
8,601	000214	-8,387	-7,391	-9,067	15,214	214	05
8,586	000220	-8,368	-7,372	-9,049	15,218	220	05
8,565	000222	-8,350	-7,354	-9,030	15,215	222	05
8,581	000206	-8,332	-7,331	-9,011	15,250	206	04
8,531	000226	-8,313	-7,317	-8,993	15,218	226	05
8,507	000215	-8,288	-7,292	-8,968	15,219	215	05
8,487	000252	-8,270	-7,273	-8,950	15,217	252	05
8,469	000252	-8,252	-7,255	-8,931	15,217	252	05
8,451	000232	-8,233	-7,236	-8,913	15,218	232	05
8,435	000215	-8,214	-7,217	-8,894	15,221	215	05
8,418	000215	-8,196	-7,199	-8,876	15,222	215	05
8,419	000234	-8,171	-7,171	-8,851	15,248	234	05
8,373	000248	-8,153	-7,156	-8,833	15,220	248	05
8,355	000215	-8,134	-7,137	-8,814	15,221	215	05
8,336	000215	-8,116	-7,118	-8,795	15,220	215	05
8,319	000236	-8,097	-7,100	-8,777	15,222	236	05
8,296	000228	-8,078	-7,081	-8,758	15,218	228	05
8,276	000218	-8,053	-7,056	-8,733	15,222	218	05
8,259	000223	-8,035	-7,037	-8,714	15,225	223	05
8,268	000216	-8,016	-7,015	-8,696	15,252	216	05
8,221	000214	-7,998	-7,000	-8,677	15,224	214	05
8,204	000207	-7,979	-6,982	-8,659	15,225	207	05
8,189	000225	-7,960	-6,962	-8,640	15,229	225	05
8,163	000210	-7,935	-6,938	-8,615	15,228	210	05
8,143	000207	-7,917	-6,920	-8,597	15,225	207	05
8,128	000214	-7,898	-6,901	-8,578	15,230	214	05
8,107	000207	-7,880	-6,882	-8,560	15,227	207	05
8,091	000206	-7,861	-6,863	-8,541	15,230	206	05
8,095	000214	-7,842	-6,842	-8,522	15,253	214	05
8,048	000205	-7,824	-6,826	-8,503	15,224	205	05
8,030	000206	-7,799	-6,801	-8,479	15,231	206	05
8,014	000214	-7,780	-6,782	-8,460	15,233	214	05
7,996	000213	-7,762	-6,763	-8,442	15,234	213	05
7,976	000214	-7,743	-6,745	-8,423	15,233	214	05
7,955	000215	-7,725	-6,726	-8,404	15,230	215	05
7,940	000212	-7,706	-6,707	-8,385	15,235	212	05
7,862	000224	-7,681	-6,682	-8,355	15,181	224	05
7,899	000206	-7,662	-6,663	-8,342	15,236	206	05
7,879	000215	-7,644	-6,645	-8,323	15,235	215	05
7,862	000214	-7,625	-6,626	-8,304	15,238	214	05
7,843	000209	-7,606	-6,607	-8,286	15,237	209	05
7,827	000213	-7,587	-6,588	-8,267	15,240	213	05
7,799	000214	-7,563	-6,564	-8,242	15,236	214	05
7,781	000214	-7,544	-6,545	-8,224	15,237	214	05
7,765	000214	-7,526	-6,527	-8,205	15,239	214	05
7,770	000225	-7,507	-6,505	-8,187	15,263	225	05
7,728	000214	-7,488	-6,489	-8,168	15,239	214	05
7,710	000214	-7,470	-6,470	-8,150	15,241	214	05
7,687	000214	-7,445	-6,445	-8,124	15,243	214	05
7,668	000215	-7,426	-6,426	-8,106	15,242	215	05
7,649	000214	-7,408	-6,408	-8,087	15,242	214	05
7,629	000205	-7,389	-6,390	-8,069	15,240	205	05
7,613	000205	-7,371	-6,371	-8,050	15,242	205	05
7,594	000218	-7,352	-6,352	-8,032	15,242	218	05
7,594	000209	-7,327	-6,325	-8,007	15,267	209	05
7,552	000225	-7,309	-6,309	-7,989	15,243	225	05
7,531	000221	-7,290	-6,291	-7,970	15,240	221	05
7,516	000209	-7,272	-6,272	-7,951	15,244	209	05
7,498	000222	-7,253	-6,253	-7,933	15,245	222	05
7,480	000235	-7,234	-6,234	-7,914	15,245	235	05
7,454	000246	-7,210	-6,210	-7,889	15,244	246	05
7,435	000214	-7,191	-6,191	-7,870	15,244	214	05
7,417	000223	-7,170	-6,172	-7,852	15,247	223	05
7,404	000228	-7,153	-6,153	-7,833	15,251	228	05
7,382	000253	-7,135	-6,134	-7,814	15,247	253	05
7,363	000245	-7,116	-6,116	-7,796	15,247	245	05
7,350	000243	-7,098	-6,097	-7,778	15,253	243	05
7,320	000254	-7,073	-6,072	-7,752	15,247	254	05
7,307	000238	-7,054	-6,053	-7,734	15,253	238	05
7,234	000241	-7,035	-6,034	-7,709	15,199	241	05
7,267	000237	-7,016	-6,016	-7,696	15,251	237	05
7,250	000213	-6,998	-5,998	-7,678	15,252	213	05
7,238	000243	-6,979	-5,979	-7,660	15,258	243	05
7,213	000250	-6,955	-5,954	-7,635	15,258	250	05
7,186	000205	-6,936	-5,935	-7,615	15,250	205	04
7,174	000238	-6,917	-5,916	-7,597	15,257	238	05
7,152	000231	-6,899	-5,898	-7,578	15,253	231	05
7,158	000214	-6,880	-5,877	-7,560	15,277	214	05
7,116	000215	-6,861	-5,861	-7,541	15,255	215	05
7,098	000207	-6,836	-5,835	-7,516	15,262	207	05
7,079	000215	-6,818	-5,817	-7,498	15,261	215	05
7,062	000214	-6,799	-5,798	-7,479	15,263	214	05
7,042	000210	-6,780	-5,779	-7,461	15,262	210	05
7,021	000215	-6,762	-5,760	-7,442	15,260	215	05
7,007	000215	-6,743	-5,741	-7,423	15,265	215	05
6,979	000205	-6,719	-5,717	-7,398	15,261	205	05
6,984	000215	-6,700	-5,695	-7,379	15,285	215	05
6,948	000206	-6,680	-5,679	-7,361	15,268	206	05
6,930	000215	-6,662	-5,660	-7,342	15,268	215	05
6,907	000210	-6,643	-5,642	-7,323	15,264	210	05
6,889	000214	-6,625	-5,623	-7,305	15,264	214	05
6,860	000206	-6,601	-5,599	-7,280	15,259	206	05
6,848	000214	-6,581	-5,579	-7,261	15,267	214	05
6,830	000206	-6,562	-5,560	-7,243	15,268	206	05
6,808	000214	-6,545	-5,543	-7,224	15,263	214	05
6,812	000215	-6,526	-5,521	-7,206	15,287	215	05
6,772	000215	-6,507	-5,505	-7,187	15,265	215	05
6,747	000214	-6,483	-5,480	-7,162	15,264	214	05
6,728	000208	-6,464	-5,462	-7,143	15,265	208	05
6,715	000211	-6,444	-5,442	-7,125	15,271	211	05
6,692	000213	-6,426	-5,424	-7,106	15,265	213	05
6,676	000206	-6,408	-5,406	-7,088	15,268	206	05
6,661	000215	-6,389	-5,387	-7,069	15,272	215	05
6,589	000227	-6,371	-5,368	-7,045	15,218	227	05
6,617	000216	-6,347	-5,344	-7,026	15,271	216	05
6,595	000214	-6,328	-5,325	-7,008	15,267	214	05
6,580	000208	-6,310	-5,307	-6,989	15,270	208	05
6,563	000211	-6,290	-5,288	-6,971	15,272	211	05
6,545	000206	-6,273	-5,270	-6,953	15,272	206	05
6,530	000215	-6,254	-5,251	-6,934	15,277	215	05
6,505	000210	-6,230	-5,226	-6,909	15,275	210	05
6,484	000225	-6,211	-5,208	-6,891	15,274	225	05
6,492	000215	-6,192	-5,186	-6,872	15,300	215	05
6,452	000215	-6,173	-5,170	-6,853	15,279	215	05
6,431	000217	-6,155	-5,152	-6,835	15,276	217	05
6,415	000222	-6,136	-5,133	-6,816	15,279	222	05
6,392	000222	-6,111	-5,108	-6,792	15,281	222	05
6,370	000215	-6,093	-5,090	-6,773	15,277	215	05
6,349	000215	-6,075	-5,071	-6,754	15,274	215	05
6,333	000215	-6,056	-5,052	-6,736	15,277	215	05
6,339	000214	-6,038	-5,031	-6,717	15,302	214	05
6,302	000251	-6,018	-5,015	-6,698	15,283	251	05
6,273	000223	-5,994	-4,990	-6,673	15,279	223	05
6,254	000214	-5,975	-4,971	-6,655	15,278	214	05
6,239	000215	-5,957	-4,953	-6,636	15,282	215	05
6,220	000216	-5,938	-4,934	-6,618	15,282	216	05
6,202	000251	-5,919	-4,915	-6,599	15,283	251	05
6,183	000223	-5,900	-4,897	-6,580	15,283	223	05
6,183	000249	-5,876	-4,869	-6,556	15,307	249	05
6,142	000224	-5,857	-4,853	-6,537	15,285	224	05
6,124	000214	-5,839	-4,834	-6,518	15,285	214	05
6,105	000251	-5,820	-4,815	-6,499	15,285	251	05
6,089	000254	-5,801	-4,797	-6,481	15,287	254	05
6,068	000224	-5,783	-4,779	-6,463	15,285	224	05
6,044	000215	-5,759	-4,754	-6,438	15,285	215	05
6,029	000249	-5,740	-4,735	-6,420	15,289	249	05
6,032	000215	-5,721	-4,714	-6,401	15,311	215	05
5,991	000214	-5,703	-4,698	-6,382	15,288	214	05
5,971	000214	-5,684	-4,680	-6,364	15,286	214	05
5,953	000215	-5,666	-4,661	-6,345	15,288	215	05
5,934	000214	-5,647	-4,642	-6,326	15,287	214	05
5,915	000210	-5,622	-4,617	-6,302	15,292	210	05
5,896	000213	-5,603	-4,598	-6,283	15,292	213	05
5,879	000213	-5,586	-4,581	-6,266	15,293	213	05
5,881	000215	-5,567	-4,560	-6,247	15,314	215	05
5,838	000214	-5,549	-4,544	-6,228	15,289	214	05
5,825	000211	-5,530	-4,525	-6,210	15,296	211	05
5,800	000215	-5,505	-4,500	-6,185	15,295	215	05
5,783	000215	-5,487	-4,481	-6,167	15,297	215	05
5,763	000209	-5,468	-4,463	-6,148	15,295	209	05
5,729	000213	-5,449	-4,446	-6,129	15,280	213	05
5,709	000214	-5,431	-4,428	-6,111	15,278	214	05
5,694	000214	-5,413	-4,409	-6,093	15,281	214	05
5,690	000213	-5,388	-4,383	-6,069	15,301	213	05
5,649	000214	-5,370	-4,367	-6,050	15,279	214	05
5,632	000206	-5,351	-4,347	-6,031	15,281	206	05
5,615	000215	-5,333	-4,329	-6,013	15,282	215	05
5,596	000214	-5,314	-4,311	-5,994	15,282	214	05
5,579	000208	-5,296	-4,292	-5,976	15,284	208	05
5,554	000211	-5,272	-4,268	-5,951	15,283	211	05
5,533	000212	-5,253	-4,249	-5,932	15,281	212	05
5,539	000223	-5,234	-4,228	-5,914	15,304	223	05
5,502	000214	-5,216	-4,212	-5,896	15,287	214	05
5,483	000215	-5,197	-4,193	-5,877	15,286	215	05
5,467	000215	-5,179	-4,174	-5,859	15,288	215	05
5,441	000214	-5,153	-4,149	-5,834	15,288	214	05
5,417	000220	-5,135	-4,131	-5,814	15,282	220	05
5,401	000209	-5,116	-4,112	-5,796	15,285	209	05
5,384	000214	-5,098	-4,093	-5,777	15,286	214	05
5,366	000224	-5,079	-4,074	-5,759	15,288	224	05
5,367	000214	-5,060	-4,053	-5,739	15,307	214	05
5,325	000218	-5,035	-4,030	-5,715	15,290	218	05
5,301	000215	-5,016	-4,012	-5,696	15,285	215	05
5,285	000212	-4,998	-3,993	-5,678	15,287	212	05
5,263	000212	-4,979	-3,975	-5,659	15,284	212	05
5,254	000230	-4,961	-3,956	-5,641	15,294	230	05
5,235	000246	-4,942	-3,937	-5,622	15,293	246	05
5,211	000213	-4,924	-3,919	-5,603	15,287	213	05
5,208	000214	-4,899	-3,892	-5,578	15,309	214	05
5,175	000230	-4,880	-3,875	-5,560	15,295	230	05
5,157	000251	-4,861	-3,856	-5,541	15,295	251	05
5,138	000238	-4,843	-3,838	-5,523	15,295	238	05
5,124	000240	-4,824	-3,819	-5,505	15,300	240	05
5,102	000244	-4,806	-3,800	-5,486	15,296	244	05
5,077	000235	-4,781	-3,776	-5,461	15,296	235	05
5,061	000247	-4,762	-3,757	-5,443	15,298	247	05
5,060	000251	-4,744	-3,736	-5,424	15,316	251	05
5,021	000253	-4,725	-3,720	-5,405	15,295	253	05
5,003	000241	-4,707	-3,701	-5,387	15,297	241	05
4,986	000244	-4,688	-3,683	-5,368	15,298	244	05
4,963	000228	-4,663	-3,657	-5,343	15,301	228	05
4,943	000246	-4,644	-3,638	-5,324	15,299	246	05
4,924	000204	-4,626	-3,620	-5,305	15,299	204	04
4,860	000236	-4,606	-3,601	-5,282	15,254	236	05
4,890	000235	-4,588	-3,582	-5,268	15,302	235	05
4,873	000226	-4,570	-3,564	-5,250	15,303	226	05
4,848	000232	-4,545	-3,539	-5,225	15,303	232	05
4,834	000205	-4,526	-3,520	-5,206	15,308	205	05
4,811	000215	-4,508	-3,501	-5,187	15,304	215	05
4,795	000215	-4,489	-3,482	-5,169	15,306	215	05
4,775	000215	-4,470	-3,464	-5,150	15,305	215	05
4,761	000209	-4,453	-3,444	-5,131	15,308	209	05
4,746	000212	-4,428	-3,418	-5,106	15,318	212	05
4,717	000213	-4,410	-3,401	-5,088	15,307	213	05
4,692	000211	-4,391	-3,383	-5,069	15,301	211	05
4,686	000214	-4,373	-3,364	-5,051	15,313	214	05
4,665	000215	-4,354	-3,346	-5,032	15,311	215	05
4,638	000208	-4,335	-3,327	-5,013	15,303	208	05
4,631	000205	-4,317	-3,308	-4,995	15,314	205	05
4,592	000206	-4,292	-3,284	-4,970	15,300	206	05
4,594	000209	-4,273	-3,263	-4,951	15,321	209	05
4,557	000206	-4,255	-3,246	-4,932	15,302	206	05
4,553	000214	-4,236	-3,227	-4,915	15,317	214	05
4,525	000214	-4,218	-3,209	-4,896	15,307	214	05
4,518	000214	-4,200	-3,190	-4,878	15,319	214	05
4,479	000206	-4,175	-3,166	-4,853	15,304	206	05
4,476	000206	-4,157	-3,147	-4,835	15,319	206	05
4,455	000215	-4,138	-3,128	-4,816	15,317	215	05
4,439	000215	-4,119	-3,110	-4,798	15,320	215	05
4,441	000211	-4,101	-3,089	-4,779	15,340	211	05
4,404	000220	-4,083	-3,073	-4,761	15,321	220	05
4,379	000214	-4,058	-3,048	-4,736	15,322	214	05
4,361	000214	-4,039	-3,029	-4,717	15,322	214	05
4,342	000215	-4,021	-3,011	-4,699	15,321	215	05
4,325	000215	-4,002	-2,992	-4,680	15,323	215	05
4,307	000215	-3,984	-2,974	-4,662	15,323	215	05
4,276	000212	-3,965	-2,956	-4,643	15,311	212	05
4,280	000212	-3,940	-2,928	-4,618	15,340	212	05
4,235	000214	-3,921	-2,912	-4,599	15,313	214	05
4,227	000212	-3,903	-2,893	-4,581	15,324	212	05
4,202	000224	-3,884	-2,874	-4,562	15,317	224	05
4,180	000227	-3,866	-2,856	-4,543	15,315	227	05
4,161	000215	-3,847	-2,838	-4,525	15,314	215	05
4,142	000222	-3,822	-2,812	-4,500	15,320	222	05
4,130	000212	-3,804	-2,794	-4,482	15,326	212	05
4,122	000215	-3,785	-2,775	-4,465	15,336	215	05
4,123	000224	-3,767	-2,755	-4,447	15,356	224	05
4,087	000223	-3,748	-2,738	-4,428	15,339	223	05
4,072	000224	-3,730	-2,720	-4,410	15,342	224	05
4,048	000218	-3,705	-2,695	-4,385	15,342	218	05
4,028	000252	-3,687	-2,676	-4,366	15,342	252	05
4,012	000221	-3,668	-2,658	-4,348	15,344	221	05
3,995	000224	-3,650	-2,639	-4,330	15,346	224	05
3,977	000225	-3,631	-2,621	-4,311	15,346	225	05
3,979	000206	-3,613	-2,600	-4,293	15,367	206	04
3,939	000224	-3,594	-2,583	-4,274	15,345	224	05
3,912	000252	-3,569	-2,559	-4,249	15,343	252	05
3,896	000224	-3,551	-2,540	-4,231	15,345	224	05
3,879	000236	-3,532	-2,521	-4,212	15,347	236	05
3,859	000204	-3,514	-2,503	-4,194	15,346	204	04
3,843	000215	-3,495	-2,484	-4,175	15,348	215	05
